"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",20.346,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",20.015,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",19.181,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",18.642,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",19.216,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",19.012,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",20.104,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",19.448,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",18.884,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",20.279,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",19.806,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",19.303,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",18.4,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",19.449,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",17.979,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",17.249,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",17.269,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",16.254,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",16.186,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",16.571,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",16.697,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",16.632,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",15.964,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",15.24,
"DNK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",16.886,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",9.733,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",10.05,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",10.608,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",11.214,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",12.183,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",13.179,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",14.043,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",14.4,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",15.466,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",16.963,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",17.837,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",18.169,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",19.432,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",21.033,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",20.563,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",19.703,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",21.076,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",21.403,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",22.169,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",23.65,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",24.599,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",23.686,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",23.196,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",23.423,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",23.972,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",25.834,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",26.964,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",29.399,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",27.653,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",28.563,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",28.381,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",28.793,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",27.131,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",28.46,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",30.391,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",28.92,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",31.108,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",32.263,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",32.567,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",32.46,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",32.389,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",33.234,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",34.963,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",36.867,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",37.272,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",34.392,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",37.426,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",36.857,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",35.358,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",33.395,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",36.538,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",35.147,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",33.923,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",33.386,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",34.113,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",32.448,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",33.639,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",33.445,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",34.017,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",33.276,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",31.732,
"FIN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",33.158,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",79.222,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",82.445,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",89.154,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",96.362,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",102.654,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",105.109,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",106.847,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",114.149,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",120.769,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",130.796,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",153.355,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",158.574,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",167.398,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",180.14,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",174.357,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",164.966,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",176.098,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",172.821,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",184.28,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",191.989,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",191.774,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",187.31,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",182.774,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",187.54,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",194.28,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",203.821,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",206.987,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",212.144,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",211.232,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",219.931,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",223.843,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",236.595,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",232.533,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",236.387,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",227.432,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",236.883,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",250.299,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",242.633,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",249.698,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",249.289,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",251.741,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",260.353,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",260.998,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",267.595,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",271.478,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",272.658,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",268.246,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",265.308,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",266.495,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",254.968,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",262.864,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",257.76,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",257.624,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",258.754,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",248.698,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",252.431,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",247.67,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",247.49,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",245.929,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",242.391,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",218.281,
"FRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",235.506,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",142.173,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",146.338,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",157.292,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",170.445,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",176.333,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",180.669,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",182.9,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",183.792,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",197.992,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",215.968,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",301.804,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",305.054,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",316.124,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",334.704,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",328.378,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",313.522,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",338.002,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",338.918,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",350.166,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",366.058,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",357.188,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",344.967,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",333.543,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",333.455,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",346.319,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",357.186,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",356.648,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",359.351,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",361.754,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",355.573,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",351.233,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",344.317,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",337.904,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",334.613,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",333.018,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",336.505,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",347.915,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",344.839,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",342.755,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",334.979,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",336.597,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",346.693,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",338.914,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",338.099,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",340.925,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",338.939,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",348.942,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",331.018,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",335.164,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",313,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",329.547,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",312.42,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",314.742,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",321.468,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",307.284,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",308.845,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",310.061,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",311.054,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",303.371,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",296.715,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",278.359,
"DEU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",287.876,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",2.408,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",2.708,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",2.958,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",3.119,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",3.69,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",4.094,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",4.713,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",5.277,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",5.7,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",6.365,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",7.674,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",8.69,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",10.087,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",11.811,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",11.259,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",11.744,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",12.736,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",13.679,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",14.385,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",15.257,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",14.982,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",14.645,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",15.049,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",15.745,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",16.355,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",17.552,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",16.683,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",17.919,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",19.1,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",21.119,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",21.441,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",21.617,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",22.149,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",21.87,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",22.479,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",22.679,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",23.404,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",24.36,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",25.653,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",25.755,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",27.144,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",28.063,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",28.385,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",29.208,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",29.77,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",30.31,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",30.292,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",30.245,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",30.462,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",29.487,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",27.665,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",26.798,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",26.605,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",23.39,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",23.188,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",23.244,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",22.731,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",23.102,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",22.425,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",22.071,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",19.691,
"GRC","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",20.168,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",14.48,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",14.738,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",15.083,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",15.457,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",16.561,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",17.887,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",19.038,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",19.556,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",21.276,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",22.028,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",22.908,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",24.497,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",25.864,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",28.574,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",28.242,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",28.347,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",28.175,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",28.166,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",27.735,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",28.778,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",29.757,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",29.637,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",30.724,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",30.35,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",30.136,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",28.784,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",27.418,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",25.129,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",25.703,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",24.884,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",25.856,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",26.533,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",26.009,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",25.691,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",25.501,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",25,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",25.601,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",25.604,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",26.139,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",26.072,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",28.052,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",27.802,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",27.25,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",26.871,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",25.546,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",26.514,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",25.934,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",24.704,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",23.894,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",23.831,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",25.192,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",25.503,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",26.625,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2018",26.584,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2019",26.652,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2020",26.253,
"HUN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2021",27.4,
"ISL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",0.541,
"ISL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",0.522,
"ISL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",0.552,
"ISL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",0.609,
"ISL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",0.625,
"ISL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",0.662,
"ISL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",0.712,
"ISL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",0.714,
"ISL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",0.791,
"ISL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",0.723,
"ISL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",0.865,
"ISL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",0.902,
"ISL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",0.921,
